Date,P/OP,Gen,RT Busbar,RT Hub,DA Busbar,DA Hub,Season_1,Season_2,Season_3,Season_4,day_of_week,day_of_year,is_weekend,is_vacation,POD_Night,POD_Morning,POD_Afternoon,POD_Evening
11-Jan-22,1,7.9,20.18,20.18,24.26,24.3,1,0,0,0,1,11,0,0,0,0,1,0
11-Jan-22,1,11.7,26.77,26.77,26.3,26.34,1,0,0,0,1,11,0,0,0,0,1,0
11-Jan-22,1,18.0,73.37,73.49,64.36,64.58,1,0,0,0,1,11,0,0,0,0,0,1
11-Jan-22,1,13.9,35.63,35.43,49.12,49.38,1,0,0,0,1,11,0,0,0,0,0,1
11-Jan-22,1,10.0,29.74,29.74,31.74,31.21,1,0,0,0,1,11,0,0,0,0,0,1
11-Jan-22,1,16.7,26.65,26.66,32.63,32.3,1,0,0,0,1,11,0,0,0,0,0,1
11-Jan-22,1,14.2,24.93,24.93,30.42,30.11,1,0,0,0,1,11,0,0,0,0,0,1
11-Jan-22,0,13.6,23.17,22.92,30.28,29.98,1,0,0,0,1,11,0,0,0,0,0,1
11-Jan-22,0,14.3,25.3,23.36,28.24,28.11,1,0,0,0,1,11,0,0,0,0,0,0
12-Jan-22,0,13.0,25.36,23.41,27.07,24.85,1,0,0,0,2,12,0,0,1,0,0,0
12-Jan-22,0,9.5,25.44,23.48,24.09,23.77,1,0,0,0,2,12,0,0,1,0,0,0
12-Jan-22,0,11.2,23.41,22.87,24.57,24.56,1,0,0,0,2,12,0,0,1,0,0,0
12-Jan-22,0,18.8,23.35,23.35,25.16,25.07,1,0,0,0,2,12,0,0,1,0,0,0
12-Jan-22,0,17.8,24.03,24.03,29.33,29.31,1,0,0,0,2,12,0,0,1,0,0,0
12-Jan-22,0,19.7,26.91,26.91,35.7,35.64,1,0,0,0,2,12,0,0,0,1,0,0
12-Jan-22,1,20.8,34.09,34.09,57.28,57.21,1,0,0,0,2,12,0,0,0,1,0,0
12-Jan-22,1,12.4,38.29,38.3,58.17,58.14,1,0,0,0,2,12,0,0,0,1,0,0
12-Jan-22,1,8.2,31.38,31.39,43.52,43.4,1,0,0,0,2,12,0,0,0,1,0,0
12-Jan-22,1,11.5,25.85,25.85,31.52,30.52,1,0,0,0,2,12,0,0,0,1,0,0
12-Jan-22,1,11.8,27.88,27.88,30.54,29.93,1,0,0,0,2,12,0,0,0,1,0,0
12-Jan-22,1,13.7,26.22,26.22,28.09,27.28,1,0,0,0,2,12,0,0,0,0,1,0
12-Jan-22,1,14.9,25.17,25.17,26.86,25.69,1,0,0,0,2,12,0,0,0,0,1,0
12-Jan-22,1,8.4,23.36,23.36,26.06,25.23,1,0,0,0,2,12,0,0,0,0,1,0
12-Jan-22,1,0.2,22.45,22.45,25.4,24.68,1,0,0,0,2,12,0,0,0,0,1,0
12-Jan-22,1,2.4,22.73,22.73,25.67,24.62,1,0,0,0,2,12,0,0,0,0,1,0
12-Jan-22,1,6.4,23.61,23.61,27.13,26.68,1,0,0,0,2,12,0,0,0,0,1,0
12-Jan-22,1,2.6,32.48,32.48,65.36,65.0,1,0,0,0,2,12,0,0,0,0,0,1
12-Jan-22,1,7.1,39.18,39.18,63.31,62.96,1,0,0,0,2,12,0,0,0,0,0,1
12-Jan-22,1,10.6,43.08,43.08,45.89,45.65,1,0,0,0,2,12,0,0,0,0,0,1
12-Jan-22,1,7.3,38.13,38.13,45.22,44.83,1,0,0,0,2,12,0,0,0,0,0,1
12-Jan-22,1,0.5,36.37,36.37,38.06,37.74,1,0,0,0,2,12,0,0,0,0,0,1
12-Jan-22,0,5.2,33.05,33.05,37.12,33.93,1,0,0,0,2,12,0,0,0,0,0,1
12-Jan-22,0,1.4,36.52,36.52,34.61,33.09,1,0,0,0,2,12,0,0,0,0,0,0
13-Jan-22,0,0.2,35.58,35.1,32.78,31.63,1,0,0,0,3,13,0,0,1,0,0,0
13-Jan-22,0,0.8,31.22,31.12,29.12,28.46,1,0,0,0,3,13,0,0,1,0,0,0
13-Jan-22,0,9.2,35.6,35.6,28.12,27.84,1,0,0,0,3,13,0,0,1,0,0,0
13-Jan-22,0,7.5,36.71,36.71,27.46,27.31,1,0,0,0,3,13,0,0,1,0,0,0
13-Jan-22,0,12.9,39.66,39.66,28.31,28.06,1,0,0,0,3,13,0,0,1,0,0,0
13-Jan-22,0,9.9,44.76,44.76,40.21,38.98,1,0,0,0,3,13,0,0,0,1,0,0
13-Jan-22,1,6.4,62.54,62.54,54.8,54.37,1,0,0,0,3,13,0,0,0,1,0,0
13-Jan-22,1,0.9,101.43,101.43,56.49,56.25,1,0,0,0,3,13,0,0,0,1,0,0
13-Jan-22,1,2.0,34.44,34.44,42.42,42.07,1,0,0,0,3,13,0,0,0,1,0,0
13-Jan-22,1,0.0,28.69,28.69,35.12,34.07,1,0,0,0,3,13,0,0,0,1,0,0
13-Jan-22,1,0.0,30.58,30.58,30.18,28.94,1,0,0,0,3,13,0,0,0,1,0,0
13-Jan-22,1,0.0,27.68,27.68,29.14,28.14,1,0,0,0,3,13,0,0,0,0,1,0
13-Jan-22,1,0.0,26.63,26.63,27.66,27.36,1,0,0,0,3,13,0,0,0,0,1,0
13-Jan-22,1,0.0,26.27,26.27,27.28,26.61,1,0,0,0,3,13,0,0,0,0,1,0
13-Jan-22,1,0.1,25.72,25.72,27.4,26.11,1,0,0,0,3,13,0,0,0,0,1,0
13-Jan-22,1,1.4,25.91,25.91,27.43,26.01,1,0,0,0,3,13,0,0,0,0,1,0
13-Jan-22,1,1.0,28.13,28.13,31.79,28.98,1,0,0,0,3,13,0,0,0,0,1,0
13-Jan-22,1,1.7,42.38,42.38,61.82,61.29,1,0,0,0,3,13,0,0,0,0,0,1
13-Jan-22,1,8.0,52.18,52.18,61.3,61.03,1,0,0,0,3,13,0,0,0,0,0,1
13-Jan-22,1,10.2,47.48,47.48,43.69,43.42,1,0,0,0,3,13,0,0,0,0,0,1
13-Jan-22,1,7.2,46.24,46.24,39.69,38.92,1,0,0,0,3,13,0,0,0,0,0,1
13-Jan-22,1,8.6,36.39,36.39,34.57,32.42,1,0,0,0,3,13,0,0,0,0,0,1
13-Jan-22,0,8.7,29.51,29.51,33.05,32.7,1,0,0,0,3,13,0,0,0,0,0,1
13-Jan-22,0,9.4,29.54,29.54,29.99,29.77,1,0,0,0,3,13,0,0,0,0,0,0
14-Jan-22,0,12.4,27.09,27.09,31.12,31.12,1,0,0,0,4,14,0,0,1,0,0,0
14-Jan-22,0,13.5,23.92,23.92,28.57,28.57,1,0,0,0,4,14,0,0,1,0,0,0
14-Jan-22,0,5.1,23.33,23.33,25.88,25.87,1,0,0,0,4,14,0,0,1,0,0,0
14-Jan-22,0,4.7,24.86,24.86,24.28,24.27,1,0,0,0,4,14,0,0,1,0,0,0
14-Jan-22,0,5.0,24.41,24.41,26.7,26.69,1,0,0,0,4,14,0,0,1,0,0,0
14-Jan-22,0,4.5,25.07,25.07,32.76,32.7,1,0,0,0,4,14,0,0,0,1,0,0
14-Jan-22,1,4.8,29.94,29.94,47.45,47.45,1,0,0,0,4,14,0,0,0,1,0,0
14-Jan-22,1,4.2,30.5,30.5,38.3,38.18,1,0,0,0,4,14,0,0,0,1,0,0
14-Jan-22,1,4.2,29.09,29.84,33.68,33.56,1,0,0,0,4,14,0,0,0,1,0,0
14-Jan-22,1,0.5,37.22,29.44,35.21,34.8,1,0,0,0,4,14,0,0,0,1,0,0
14-Jan-22,1,0.1,25.77,25.81,30.65,30.14,1,0,0,0,4,14,0,0,0,1,0,0
14-Jan-22,1,4.3,23.23,23.31,30.79,29.71,1,0,0,0,4,14,0,0,0,0,1,0
14-Jan-22,1,7.3,22.01,22.33,29.83,28.54,1,0,0,0,4,14,0,0,0,0,1,0
14-Jan-22,1,7.6,22.43,22.95,28.23,26.59,1,0,0,0,4,14,0,0,0,0,1,0
14-Jan-22,1,19.9,22.06,22.64,26.93,25.59,1,0,0,0,4,14,0,0,0,0,1,0
14-Jan-22,1,35.0,21.76,21.89,25.36,24.8,1,0,0,0,4,14,0,0,0,0,1,0
14-Jan-22,1,41.8,11.26,22.52,29.43,29.62,1,0,0,0,4,14,0,0,0,0,1,0
14-Jan-22,1,36.4,21.84,25.46,44.83,50.61,1,0,0,0,4,14,0,0,0,0,0,1
14-Jan-22,1,28.4,-2.42,23.69,20.82,30.45,1,0,0,0,4,14,0,0,0,0,0,1
14-Jan-22,1,17.8,-3.87,15.12,13.11,27.54,1,0,0,0,4,14,0,0,0,0,0,1
14-Jan-22,1,43.3,12.83,21.59,6.99,26.6,1,0,0,0,4,14,0,0,0,0,0,1
14-Jan-22,1,39.7,18.64,19.22,0.09,22.31,1,0,0,0,4,14,0,0,0,0,0,1
14-Jan-22,0,48.6,9.05,11.17,-4.96,18.5,1,0,0,0,4,14,0,0,0,0,0,1
14-Jan-22,0,32.3,3.67,6.66,-6.56,14.56,1,0,0,0,4,14,0,0,0,0,0,0
15-Jan-22,0,15.0,5.74,2.3,8.12,11.7,1,0,0,0,5,15,1,0,1,0,0,0
15-Jan-22,0,13.1,8.98,5.16,11.49,12.79,1,0,0,0,5,15,1,0,1,0,0,0
15-Jan-22,0,11.4,8.24,6.11,10.63,15.33,1,0,0,0,5,15,1,0,1,0,0,0
15-Jan-22,0,34.0,3.81,18.77,7.52,15.03,1,0,0,0,5,15,1,0,0,1,0,0
15-Jan-22,0,16.6,-0.43,23.99,4.63,23.89,1,0,0,0,5,15,1,0,0,1,0,0
15-Jan-22,0,10.6,-5.92,28.28,-5.65,21.53,1,0,0,0,5,15,1,0,0,1,0,0
15-Jan-22,0,9.4,-4.34,26.73,-9.16,22.59,1,0,0,0,5,15,1,0,0,1,0,0
15-Jan-22,0,7.1,-4.92,24.57,-10.0,21.83,1,0,0,0,5,15,1,0,0,1,0,0
15-Jan-22,0,14.0,-4.01,25.74,-10.0,23.02,1,0,0,0,5,15,1,0,0,1,0,0
15-Jan-22,0,14.3,-4.01,25.92,-10.0,23.77,1,0,0,0,5,15,1,0,0,0,1,0
15-Jan-22,0,10.4,-5.0,21.03,-10.0,21.81,1,0,0,0,5,15,1,0,0,0,1,0
15-Jan-22,0,4.8,-4.63,16.29,-9.58,20.49,1,0,0,0,5,15,1,0,0,0,1,0
15-Jan-22,0,3.2,-4.77,14.42,-9.83,20.17,1,0,0,0,5,15,1,0,0,0,1,0
15-Jan-22,0,1.1,-7.05,12.34,-10.57,19.43,1,0,0,0,5,15,1,0,0,0,1,0
15-Jan-22,0,0.1,-7.05,14.61,-10.25,19.75,1,0,0,0,5,15,1,0,0,0,1,0
15-Jan-22,0,0.6,-9.74,12.76,-4.0,31.38,1,0,0,0,5,15,1,0,0,0,0,1
15-Jan-22,0,2.6,-7.9,21.14,-4.0,34.26,1,0,0,0,5,15,1,0,0,0,0,1
15-Jan-22,0,12.2,-4.13,32.72,-4.13,33.84,1,0,0,0,5,15,1,0,0,0,0,1
15-Jan-22,0,14.5,-4.01,39.17,-0.57,37.44,1,0,0,0,5,15,1,0,0,0,0,1
15-Jan-22,0,14.4,-4.0,43.67,0.01,38.74,1,0,0,0,5,15,1,0,0,0,0,1
15-Jan-22,0,14.5,-4.01,39.09,2.72,36.56,1,0,0,0,5,15,1,0,0,0,0,1
15-Jan-22,0,14.4,-4.01,44.22,1.94,34.51,1,0,0,0,5,15,1,0,0,0,0,0
16-Jan-22,0,16.0,-4.01,39.17,-3.01,32.59,1,0,0,0,6,16,1,0,1,0,0,0
16-Jan-22,0,18.4,-2.34,37.07,-1.75,31.06,1,0,0,0,6,16,1,0,1,0,0,0
16-Jan-22,0,31.8,16.38,36.71,-0.26,32.55,1,0,0,0,6,16,1,0,1,0,0,0
16-Jan-22,0,29.3,14.0,32.07,0.01,33.79,1,0,0,0,6,16,1,0,1,0,0,0
16-Jan-22,0,32.9,17.07,32.56,7.72,37.72,1,0,0,0,6,16,1,0,1,0,0,0
16-Jan-22,0,34.0,17.12,32.71,26.44,40.23,1,0,0,0,6,16,1,0,0,1,0,0
16-Jan-22,0,19.0,37.3,37.24,46.32,62.63,1,0,0,0,6,16,1,0,0,1,0,0
16-Jan-22,0,15.9,39.96,39.88,59.55,66.39,1,0,0,0,6,16,1,0,0,1,0,0
16-Jan-22,0,14.3,30.91,30.88,48.95,49.48,1,0,0,0,6,16,1,0,0,1,0,0
16-Jan-22,0,16.5,26.09,26.09,36.24,35.73,1,0,0,0,6,16,1,0,0,1,0,0
16-Jan-22,0,14.0,30.24,27.69,32.35,32.33,1,0,0,0,6,16,1,0,0,1,0,0
16-Jan-22,0,8.4,27.95,27.47,29.5,29.5,1,0,0,0,6,16,1,0,0,0,1,0
16-Jan-22,0,8.4,25.73,25.73,27.15,27.13,1,0,0,0,6,16,1,0,0,0,1,0
16-Jan-22,0,6.2,22.8,22.8,26.44,26.26,1,0,0,0,6,16,1,0,0,0,1,0
16-Jan-22,0,1.7,21.51,21.51,25.95,25.35,1,0,0,0,6,16,1,0,0,0,1,0
16-Jan-22,0,0.5,21.71,21.71,25.75,25.19,1,0,0,0,6,16,1,0,0,0,1,0
16-Jan-22,0,0.0,23.24,23.24,28.18,27.38,1,0,0,0,6,16,1,0,0,0,1,0
16-Jan-22,0,2.8,31.24,31.22,62.59,58.65,1,0,0,0,6,16,1,0,0,0,0,1
16-Jan-22,0,10.6,39.18,39.12,63.55,59.36,1,0,0,0,6,16,1,0,0,0,0,1
16-Jan-22,0,15.3,42.25,42.16,46.42,45.24,1,0,0,0,6,16,1,0,0,0,0,1
16-Jan-22,0,16.0,41.62,41.54,41.42,40.5,1,0,0,0,6,16,1,0,0,0,0,1
16-Jan-22,0,19.3,39.53,39.46,36.57,35.87,1,0,0,0,6,16,1,0,0,0,0,1
16-Jan-22,0,17.4,37.23,37.17,36.22,35.83,1,0,0,0,6,16,1,0,0,0,0,1
16-Jan-22,0,9.6,34.15,34.11,31.33,31.27,1,0,0,0,6,16,1,0,0,0,0,0
17-Jan-22,0,9.1,35.19,36.12,21.53,27.84,1,0,0,0,0,17,0,0,1,0,0,0
17-Jan-22,0,16.0,23.99,34.98,19.52,26.53,1,0,0,0,0,17,0,0,1,0,0,0
17-Jan-22,0,10.5,19.14,33.51,23.29,27.74,1,0,0,0,0,17,0,0,1,0,0,0
17-Jan-22,0,10.1,23.21,34.52,28.69,30.06,1,0,0,0,0,17,0,0,1,0,0,0
17-Jan-22,0,5.9,34.14,34.68,36.13,36.13,1,0,0,0,0,17,0,0,1,0,0,0
17-Jan-22,0,1.4,39.54,39.47,42.84,42.82,1,0,0,0,0,17,0,0,0,1,0,0
17-Jan-22,1,0.1,44.44,44.33,86.83,86.81,1,0,0,0,0,17,0,0,0,1,0,0
17-Jan-22,1,0.0,46.13,45.9,89.35,89.45,1,0,0,0,0,17,0,0,0,1,0,0
17-Jan-22,1,0.5,36.32,36.24,51.96,51.81,1,0,0,0,0,17,0,0,0,1,0,0
17-Jan-22,1,1.0,27.54,27.53,37.12,36.43,1,0,0,0,0,17,0,0,0,1,0,0
17-Jan-22,1,2.0,27.24,26.29,35.48,34.3,1,0,0,0,0,17,0,0,0,1,0,0
17-Jan-22,1,4.9,25.85,25.67,33.75,31.96,1,0,0,0,0,17,0,0,0,0,1,0
17-Jan-22,1,7.4,24.94,24.94,33.1,30.4,1,0,0,0,0,17,0,0,0,0,1,0
17-Jan-22,1,12.1,22.92,22.92,29.84,27.96,1,0,0,0,0,17,0,0,0,0,1,0
17-Jan-22,1,18.5,18.26,18.17,27.01,26.16,1,0,0,0,0,17,0,0,0,0,1,0
17-Jan-22,1,34.4,13.5,13.28,25.89,25.25,1,0,0,0,0,17,0,0,0,0,1,0
17-Jan-22,1,31.0,0.5,17.55,26.83,26.78,1,0,0,0,0,17,0,0,0,0,1,0
17-Jan-22,1,23.1,7.07,24.13,44.17,44.16,1,0,0,0,0,17,0,0,0,0,0,1
17-Jan-22,1,29.0,22.07,21.99,33.25,36.18,1,0,0,0,0,17,0,0,0,0,0,1
17-Jan-22,1,27.4,16.41,15.97,24.95,29.42,1,0,0,0,0,17,0,0,0,0,0,1
17-Jan-22,1,19.0,15.34,14.8,20.95,26.28,1,0,0,0,0,17,0,0,0,0,0,1
17-Jan-22,1,19.9,13.92,13.43,18.16,24.47,1,0,0,0,0,17,0,0,0,0,0,1
17-Jan-22,0,27.8,13.56,13.18,18.77,22.38,1,0,0,0,0,17,0,0,0,0,0,1
17-Jan-22,0,26.0,-0.85,9.79,14.55,19.51,1,0,0,0,0,17,0,0,0,0,0,0
18-Jan-22,0,16.6,-3.94,11.58,6.64,16.23,1,0,0,0,1,18,0,0,1,0,0,0
18-Jan-22,0,19.2,-3.3,10.62,5.56,15.63,1,0,0,0,1,18,0,0,1,0,0,0
18-Jan-22,0,17.0,-3.55,11.33,5.56,15.54,1,0,0,0,1,18,0,0,1,0,0,0
18-Jan-22,0,17.2,-4.0,11.57,6.43,15.86,1,0,0,0,1,18,0,0,1,0,0,0
18-Jan-22,0,16.4,-3.87,15.17,9.2,18.4,1,0,0,0,1,18,0,0,1,0,0,0
18-Jan-22,0,18.0,-3.5,15.44,17.12,26.98,1,0,0,0,1,18,0,0,0,1,0,0
18-Jan-22,1,18.0,-4.01,20.93,29.33,39.13,1,0,0,0,1,18,0,0,0,1,0,0
18-Jan-22,1,17.1,-4.01,27.52,31.33,41.94,1,0,0,0,1,18,0,0,0,1,0,0
18-Jan-22,1,25.7,12.24,26.42,20.77,29.41,1,0,0,0,1,18,0,0,0,1,0,0
18-Jan-22,1,21.4,25.38,25.94,18.74,25.78,1,0,0,0,1,18,0,0,0,1,0,0
18-Jan-22,1,25.6,6.35,12.18,14.88,21.7,1,0,0,0,1,18,0,0,0,1,0,0
18-Jan-22,1,14.3,-4.05,4.04,8.59,18.59,1,0,0,0,1,18,0,0,0,0,1,0
18-Jan-22,1,14.4,-3.76,5.66,4.35,17.35,1,0,0,0,1,18,0,0,0,0,1,0
18-Jan-22,1,14.9,-3.99,2.02,3.46,17.05,1,0,0,0,1,18,0,0,0,0,1,0
18-Jan-22,1,11.2,-5.39,3.81,3.16,16.69,1,0,0,0,1,18,0,0,0,0,1,0
18-Jan-22,1,0.3,-7.01,13.45,-1.29,19.78,1,0,0,0,1,18,0,0,0,0,1,0
18-Jan-22,1,9.6,-4.45,32.22,8.77,35.99,1,0,0,0,1,18,0,0,0,0,0,1
18-Jan-22,1,14.6,-4.0,43.73,10.24,39.63,1,0,0,0,1,18,0,0,0,0,0,1
18-Jan-22,1,29.0,-1.78,24.65,2.22,25.91,1,0,0,0,1,18,0,0,0,0,0,1
18-Jan-22,1,25.8,-2.49,17.96,-0.89,19.75,1,0,0,0,1,18,0,0,0,0,0,1
18-Jan-22,0,37.1,16.78,20.52,0.01,18.88,1,0,0,0,1,18,0,0,0,0,0,1
19-Jan-22,0,30.5,22.54,22.54,-0.87,16.85,1,0,0,0,2,19,0,0,1,0,0,0
19-Jan-22,0,32.2,18.2,21.97,-1.45,13.9,1,0,0,0,2,19,0,0,1,0,0,0
19-Jan-22,0,30.4,20.22,22.14,0.01,13.75,1,0,0,0,2,19,0,0,1,0,0,0
19-Jan-22,0,37.3,15.32,15.32,1.64,14.94,1,0,0,0,2,19,0,0,1,0,0,0
19-Jan-22,0,41.5,22.9,22.9,5.29,17.53,1,0,0,0,2,19,0,0,1,0,0,0
19-Jan-22,0,21.8,26.97,26.97,14.71,25.0,1,0,0,0,2,19,0,0,0,1,0,0
19-Jan-22,1,32.0,29.78,34.54,22.84,33.84,1,0,0,0,2,19,0,0,0,1,0,0
19-Jan-22,1,22.4,-2.76,23.38,25.01,36.81,1,0,0,0,2,19,0,0,0,1,0,0
19-Jan-22,1,29.0,11.56,19.81,20.87,29.99,1,0,0,0,2,19,0,0,0,1,0,0
19-Jan-22,1,30.5,9.61,16.13,14.67,23.3,1,0,0,0,2,19,0,0,0,1,0,0
19-Jan-22,1,3.7,-6.59,12.1,7.67,22.06,1,0,0,0,2,19,0,0,0,1,0,0
19-Jan-22,1,0.0,-9.62,12.53,6.87,21.66,1,0,0,0,2,19,0,0,0,0,1,0
19-Jan-22,1,0.0,-7.7,16.98,4.49,23.97,1,0,0,0,2,19,0,0,0,0,1,0
19-Jan-22,1,0.1,-9.42,12.66,5.44,23.2,1,0,0,0,2,19,0,0,0,0,1,0
19-Jan-22,1,16.1,-3.13,15.03,15.47,23.97,1,0,0,0,2,19,0,0,0,0,1,0
19-Jan-22,1,32.1,15.47,15.27,18.81,24.59,1,0,0,0,2,19,0,0,0,0,1,0
19-Jan-22,1,32.8,17.04,16.56,23.43,27.63,1,0,0,0,2,19,0,0,0,0,1,0
19-Jan-22,1,45.9,19.21,19.47,32.98,38.64,1,0,0,0,2,19,0,0,0,0,0,1
19-Jan-22,1,40.0,-1.53,21.31,29.03,37.74,1,0,0,0,2,19,0,0,0,0,0,1
19-Jan-22,1,31.6,7.52,19.99,20.25,30.55,1,0,0,0,2,19,0,0,0,0,0,1
19-Jan-22,1,30.7,24.35,23.65,19.05,28.16,1,0,0,0,2,19,0,0,0,0,0,1
19-Jan-22,1,24.3,24.84,23.95,20.58,26.24,1,0,0,0,2,19,0,0,0,0,0,1
19-Jan-22,0,18.9,21.61,20.7,25.28,26.82,1,0,0,0,2,19,0,0,0,0,0,1
19-Jan-22,0,18.2,16.95,15.8,24.84,25.83,1,0,0,0,2,19,0,0,0,0,0,0
20-Jan-22,0,23.2,10.43,10.15,22.18,21.88,1,0,0,0,3,20,0,0,1,0,0,0
20-Jan-22,0,17.3,11.09,10.79,23.48,23.7,1,0,0,0,3,20,0,0,1,0,0,0
20-Jan-22,0,43.8,7.0,10.98,21.85,25.16,1,0,0,0,3,20,0,0,1,0,0,0
20-Jan-22,0,19.9,-3.82,11.54,13.33,24.95,1,0,0,0,3,20,0,0,1,0,0,0
20-Jan-22,0,6.3,-20.06,8.38,1.18,24.98,1,0,0,0,3,20,0,0,1,0,0,0
20-Jan-22,0,0.0,-28.55,10.52,-1.71,28.29,1,0,0,0,3,20,0,0,0,1,0,0
20-Jan-22,1,0.0,-25.79,15.82,-2.74,31.11,1,0,0,0,3,20,0,0,0,1,0,0
20-Jan-22,1,6.3,-5.87,18.06,-1.66,30.71,1,0,0,0,3,20,0,0,0,1,0,0
20-Jan-22,1,9.2,-4.41,18.7,-2.87,33.61,1,0,0,0,3,20,0,0,0,1,0,0
20-Jan-22,1,1.6,-6.91,19.15,-2.27,33.4,1,0,0,0,3,20,0,0,0,1,0,0
20-Jan-22,1,4.3,-6.5,19.76,-2.44,33.58,1,0,0,0,3,20,0,0,0,1,0,0
20-Jan-22,1,10.0,-4.41,20.09,-1.09,35.37,1,0,0,0,3,20,0,0,0,0,1,0
20-Jan-22,1,12.4,-4.09,23.06,-1.5,34.47,1,0,0,0,3,20,0,0,0,0,1,0
20-Jan-22,1,13.6,-4.01,23.74,0.01,34.92,1,0,0,0,3,20,0,0,0,0,1,0
20-Jan-22,1,12.5,-6.18,18.3,0.01,31.25,1,0,0,0,3,20,0,0,0,0,1,0
20-Jan-22,1,17.5,-2.78,21.87,3.16,33.59,1,0,0,0,3,20,0,0,0,0,1,0
20-Jan-22,1,15.3,-2.14,24.32,3.81,36.48,1,0,0,0,3,20,0,0,0,0,1,0
20-Jan-22,1,14.0,-2.98,35.85,20.57,67.17,1,0,0,0,3,20,0,0,0,0,0,1
20-Jan-22,1,31.9,-1.1,40.32,30.05,80.48,1,0,0,0,3,20,0,0,0,0,0,1
20-Jan-22,1,15.5,-3.71,39.21,28.35,80.04,1,0,0,0,3,20,0,0,0,0,0,1
20-Jan-22,1,19.0,-2.85,39.18,25.83,73.84,1,0,0,0,3,20,0,0,0,0,0,1
20-Jan-22,1,34.9,11.51,38.08,21.05,51.06,1,0,0,0,3,20,0,0,0,0,0,1
20-Jan-22,0,42.4,15.17,39.37,7.78,34.85,1,0,0,0,3,20,0,0,0,0,0,1
20-Jan-22,0,20.0,-3.59,33.66,14.72,34.84,1,0,0,0,3,20,0,0,0,0,0,0
21-Jan-22,0,14.5,-2.03,30.86,10.6,30.42,1,0,0,0,4,21,0,0,1,0,0,0
21-Jan-22,0,43.3,7.32,34.44,14.67,30.42,1,0,0,0,4,21,0,0,1,0,0,0
21-Jan-22,0,41.6,21.02,36.85,15.88,30.38,1,0,0,0,4,21,0,0,1,0,0,0
21-Jan-22,0,23.6,40.26,39.39,14.51,30.42,1,0,0,0,4,21,0,0,1,0,0,0
21-Jan-22,0,17.8,42.73,41.68,17.27,33.25,1,0,0,0,4,21,0,0,1,0,0,0
21-Jan-22,0,14.8,47.88,46.82,19.25,38.8,1,0,0,0,4,21,0,0,0,1,0,0
21-Jan-22,1,13.1,65.85,64.18,70.83,100.33,1,0,0,0,4,21,0,0,0,1,0,0
21-Jan-22,1,4.5,67.94,65.88,93.23,118.88,1,0,0,0,4,21,0,0,0,1,0,0
21-Jan-22,1,1.5,49.3,47.85,33.72,55.2,1,0,0,0,4,21,0,0,0,1,0,0
21-Jan-22,1,4.1,41.56,40.44,26.48,41.08,1,0,0,0,4,21,0,0,0,1,0,0
21-Jan-22,1,15.5,37.24,36.11,26.25,39.36,1,0,0,0,4,21,0,0,0,1,0,0
21-Jan-22,1,19.2,30.88,30.37,22.43,33.86,1,0,0,0,4,21,0,0,0,0,1,0
21-Jan-22,1,14.1,25.8,25.8,29.82,29.61,1,0,0,0,4,21,0,0,0,0,1,0
21-Jan-22,1,12.3,23.72,23.72,28.17,28.02,1,0,0,0,4,21,0,0,0,0,1,0
21-Jan-22,1,11.9,21.53,21.47,27.47,27.37,1,0,0,0,4,21,0,0,0,0,1,0
21-Jan-22,1,8.1,20.83,20.13,27.79,27.59,1,0,0,0,4,21,0,0,0,0,1,0
21-Jan-22,1,4.5,25.07,21.37,29.65,29.33,1,0,0,0,4,21,0,0,0,0,1,0
21-Jan-22,1,0.4,27.16,26.49,43.4,40.41,1,0,0,0,4,21,0,0,0,0,0,1
21-Jan-22,1,0.0,29.61,29.61,44.66,42.18,1,0,0,0,4,21,0,0,0,0,0,1
21-Jan-22,1,0.8,28.62,26.32,39.77,35.91,1,0,0,0,4,21,0,0,0,0,0,1
21-Jan-22,1,9.1,31.28,25.76,34.88,33.43,1,0,0,0,4,21,0,0,0,0,0,1
21-Jan-22,1,13.6,25.67,24.6,34.29,32.47,1,0,0,0,4,21,0,0,0,0,0,1
21-Jan-22,0,22.7,24.8,23.38,30.78,28.93,1,0,0,0,4,21,0,0,0,0,0,1
21-Jan-22,0,15.3,23.41,23.22,29.2,28.16,1,0,0,0,4,21,0,0,0,0,0,0
22-Jan-22,0,22.0,25.22,25.22,30.06,29.92,1,0,0,0,5,22,1,0,1,0,0,0
22-Jan-22,0,24.5,29.54,29.54,31.24,30.93,1,0,0,0,5,22,1,0,1,0,0,0
22-Jan-22,0,26.9,35.79,35.79,32.84,32.66,1,0,0,0,5,22,1,0,1,0,0,0
22-Jan-22,0,24.4,37.93,37.93,35.21,35.0,1,0,0,0,5,22,1,0,1,0,0,0
22-Jan-22,0,39.5,39.07,39.03,35.42,36.33,1,0,0,0,5,22,1,0,1,0,0,0
22-Jan-22,0,55.9,28.43,41.75,36.36,41.03,1,0,0,0,5,22,1,0,0,1,0,0
22-Jan-22,0,29.7,-2.83,41.51,50.32,69.34,1,0,0,0,5,22,1,0,0,1,0,0
22-Jan-22,0,33.7,-2.12,40.91,56.83,82.47,1,0,0,0,5,22,1,0,0,1,0,0
22-Jan-22,0,52.2,8.16,40.86,39.5,52.98,1,0,0,0,5,22,1,0,0,1,0,0
22-Jan-22,0,48.2,35.91,38.9,31.83,39.26,1,0,0,0,5,22,1,0,0,1,0,0
22-Jan-22,0,35.2,40.07,39.84,30.03,33.58,1,0,0,0,5,22,1,0,0,1,0,0
